billnum,billitem,material,qty,netval,tax,rpa_sat,calday
900577088,5,2026927005,1,24.17,4.83,29.00,2021-01-09
900586830,1,662668,1,68.33,13.67,82.00,2021-01-10
900819888,1,126463,1,2460.00,246.00,2706.00,2021-01-04
900630552,1,2027634003,1,85.45,8.55,94.00,2021-01-09
901012874,14,1000045184,4,338.18,33.82,372.00,2021-02-07
901223477,1,7000009745,2,161.67,32.33,194.00,2021-02-22
906157173,3,242497,1,63.33,12.67,76.00,2021-01-03
906858691,1,17617,1,22.00,4.00,27.00,2021-01-24
900590057,7,2022622001,1,272.73,27.27,300.00,2021-01-07
900645769,14,2028117018,1,41.67,8.33,50.00,2021-01-15
906208142,1,893138,1,73.33,14.67,88.00,2021-01-05
906287305,13,1000012120,1,182.50,36.50,219.00,2021-01-06
906367352,5,55616,1,23.33,4.67,28.00,2021-01-08
906727418,1,1000014932,1,143.33,28.67,172.00,2021-01-18
906952680,3,106545703,1,26.36,2.64,29.00,2021-02-07
907440779,1,107718661,1,216.67,43.33,260.00,2021-02-24
900439259,3,19657,1,769.17,153.83,923.00,2021-01-02
900771667,3,2028380005,1,25.00,5.00,30.00,2021-01-19
900928851,5,1000042180,2,571.67,114.33,686.00,2021-01-30
901105077,1,106864747,1,20.83,4.17,25.00,2021-02-17
900946975,9,2028563002,1,371.67,74.33,446.00,2021-02-06
901158093,1,1000050313,1,766.67,153.33,920.00,2021-02-18
906698327,1,7000009745,4,323.33,64.67,388.00,2021-01-17
907463813,17,1000028994,1,15.00,3.00,18.00,2021-02-21
900854648,3,893138,1,73.33,14.67,88.00,2021-01-26
900878482,1,1000009505,1,397.27,39.73,437.00,2021-01-27
906617688,20,70308,1,757.50,151.50,909.00,2021-01-15
900857433,2,19758,1,432.50,86.50,519.00,2021-01-31
906155938,1,1000055574,1,820.91,82.09,903.00,2021-01-04
906879256,10,2034610004,1,22.00,4.00,27.00,2021-01-28
907434866,5,107718709,3,77.50,15.00,93.00,2021-02-20
900598173,12,1000031366,1,40.83,8.17,49.00,2021-01-09
900794376,2,1000044962,1,3.33,0.67,4.00,2021-01-24
900844001,2,1000025355,1,70.00,14.00,84.00,2021-01-07
906367352,8,87841,2,85.00,17.00,102.00,2021-01-08
906489401,10,2036339002,1,2696.67,539.33,3236.00,2021-01-18
906758743,2,1000039944,1,75.83,15.17,91.00,2021-01-24
900641520,13,1000044536,1,38.33,7.67,46.00,2021-01-11
900671270,2,31171,1,24.17,4.83,29.00,2021-01-12
900885489,13,2021892005,1,43.33,8.67,52.00,2021-02-03
906314905,9,69561,1,58.18,5.82,64.00,2021-01-06
906758860,13,1000021345,3,127.50,25.00,153.00,2021-01-20
900577088,8,2028598003,1,230.83,46.17,277.00,2021-01-09
900789975,13,1000002470,1,38.33,7.67,46.00,2021-01-20
900851175,1,646,4,1709.09,170.91,1880.00,2021-01-25
900920936,3,30458,1,24.17,4.83,29.00,2021-01-30
901179216,13,43653,1,20.00,4.00,24.00,2021-02-20
907502939,11,55417,1,820.83,164.17,985.00,2021-02-24
900526282,1,2028163001,1,17.00,3.00,21.00,2021-01-02
900787647,5,34391,1,197.50,39.50,237.00,2021-01-27
901223940,5,1000046039,3,98.18,9.82,108.00,2021-02-22
905649492,1,1000056341,1,28.33,5.67,34.00,2021-01-02
906220908,3,32204,1,65.45,6.55,72.00,2021-01-04
907185517,2,55446,1,20.83,4.17,25.00,2021-02-07
900665442,4,2026531003,1,293.33,58.67,352.00,2021-01-28
900779062,2,2023082002,1,57.50,11.00,69.00,2021-01-23
901169769,11,107087708,1,645.83,129.17,775.00,2021-02-19
906989711,6,31171,1,24.17,4.83,29.00,2021-02-01
907315981,1,7000009745,1,80.83,16.17,97.00,2021-02-19
907416828,3,1000066069,2,118.33,23.67,142.00,2021-02-19
907434866,8,107766188,1,3749.09,374.91,4124.00,2021-02-20
900925815,1,19719,1,40.83,8.17,49.00,2021-02-05
901141623,1,1000026090,1,732.73,73.27,806.00,2021-02-18
906001533,7,2035981002,1,89.09,8.91,98.00,2021-01-03
906548859,2,2035890002,1,1808.33,361.67,2170.00,2021-01-13
906778435,1,1000032627,1,342.73,34.27,377.00,2021-01-21
907255911,1,55518,1,65.45,6.55,72.00,2021-02-11
907463101,1,2034489002,1,74.17,14.83,89.00,2021-02-23
900576849,5,2022701001,1,33.64,3.36,37.00,2021-01-13
906778678,1,2035966002,2,101.67,20.33,122.00,2021-01-23
906876398,3,2037110003,1,40.83,8.17,49.00,2021-01-26
907142923,2,2039562001,1,333.33,66.67,400.00,2021-02-08
907169049,12,1000031201,1,37.50,7.00,45.00,2021-02-08
907291928,4,1000073214,3,827.50,165.50,993.00,2021-02-16
901012105,1,1000030353,2,140.00,28.00,168.00,2021-02-06
901046198,1,662670,1,475.45,47.55,523.00,2021-02-10
906086296,7,2036159004,1,82.50,16.00,99.00,2021-01-05
907541648,2,7000009745,1,80.83,16.17,97.00,2021-02-24
900627407,4,2025366001,2,52.73,5.27,58.00,2021-01-09
900731205,1,1000042976,3,166.36,16.64,183.00,2021-01-16
900772082,3,1000021073,1,67.50,13.00,81.00,2021-01-02
900876609,9,2026912002,1,79.17,15.83,95.00,2021-02-02
901173996,1,724391,1,45.83,9.17,55.00,2021-02-18
907165938,3,1000037851,1,957.50,191.50,1149.00,2021-02-11
907475139,6,55477,1,1.67,0.33,2.00,2021-02-28
900435579,2,2027289001,1,32.50,6.00,39.00,2021-01-02
901000126,1,16951,1,21.67,4.33,26.00,2021-02-05
901251896,10,436283,1,29.17,5.83,35.00,2021-02-28
907029377,18,2038001001,1,1402.50,280.50,1683.00,2021-02-01
907029721,1,1000023600,1,310.83,62.17,373.00,2021-02-03
907405457,2,55480,1,80.83,16.17,97.00,2021-02-25
900424051,2,1000047946,1,6.67,1.33,8.00,2021-01-04
900671684,2,1000009359,1,2.73,0.27,3.00,2021-01-13
907163380,1,1000074321,2,823.33,164.67,988.00,2021-02-11
907205547,2,2026317003,1,3496.67,699.33,4196.00,2021-02-11
900528856,3,1000047953,1,31.67,6.33,38.00,2021-01-02
900671261,2,2026977001,1,3038.33,607.67,3646.00,2021-01-11
900706889,4,2025472002,1,43.33,8.67,52.00,2021-01-14
900772433,17,1000015789,1,354.17,70.83,425.00,2021-01-19
900834128,1,1000050197,4,43.33,8.67,52.00,2021-01-27
901005384,2,20811,1,338.33,67.67,406.00,2021-02-08
901092169,9,2024947003,1,38.18,3.82,42.00,2021-02-17
906277370,5,2032805005,1,22.00,4.00,27.00,2021-01-08
906835869,1,2036276003,1,11.82,1.18,13.00,2021-01-24
907203653,5,32204,4,261.82,26.18,288.00,2021-02-07
907329160,2,2035515005,3,167.50,33.50,201.00,2021-02-20
907395434,14,2039322003,1,23.33,4.67,28.00,2021-02-21
900647787,1,1000030930,1,60.91,6.09,67.00,2021-01-11
900662926,1,662670,1,475.45,47.55,523.00,2021-01-12
900820218,8,43653,1,20.00,4.00,24.00,2021-01-26
901013008,4,2030013003,1,3277.50,655.50,3933.00,2021-02-06
901230667,5,1000006077,3,409.09,40.91,450.00,2021-02-23
906487388,2,1000039815,1,63.33,12.67,76.00,2021-01-10
907354424,3,108143812,3,580.00,116.00,696.00,2021-02-18
907406982,7,2035643001,1,31.82,3.18,35.00,2021-02-19
900484310,5,2029517004,1,2390.83,478.17,2869.00,2021-01-06
900563196,4,1000015416,4,1243.33,248.67,1492.00,2021-01-05
900657858,1,108255902,2,1.82,0.18,2.00,2021-01-14
900703452,4,2028032005,1,164.17,32.83,197.00,2021-01-20
906637182,10,2038171001,2,100.00,20.00,120.00,2021-01-14
907163541,2,1000013530,2,323.33,64.67,388.00,2021-02-09
907470970,11,1000056955,1,10.91,1.09,12.00,2021-02-21
900425402,10,1000038335,1,76.67,15.33,92.00,2021-01-02
901041985,6,105366703,1,40.91,4.09,45.00,2021-02-11
906682963,1,17637,1,725.00,145.00,870.00,2021-01-18
906984615,2,214272,1,3.33,0.67,4.00,2021-01-30
907178912,3,1000050726,1,219.17,43.83,263.00,2021-02-08
900580163,1,1000005645,1,67.50,13.00,81.00,2021-01-09
900748800,3,1000031032,4,53.33,10.67,64.00,2021-01-20
900953343,5,104535579,1,58.33,11.67,70.00,2021-02-03
901044835,4,25393,1,13.33,2.67,16.00,2021-02-10
901097687,1,1000043404,1,28.33,5.67,34.00,2021-02-17
906784975,1,106778911,1,80.00,8.00,88.00,2021-01-26
907162705,3,107971430,1,19.09,1.91,21.00,2021-02-07
900620673,1,1000029998,1,75.00,15.00,90.00,2021-01-11
900706889,6,2027087001,1,2198.33,439.67,2638.00,2021-01-14
900736486,2,2025382001,1,135.83,27.17,163.00,2021-01-18
901201504,8,30596,1,258.33,51.67,310.00,2021-02-23
901030021,2,1000043291,1,40.83,8.17,49.00,2021-02-04
907563556,1,2039514003,1,81.82,8.18,90.00,2021-02-25
900849315,7,2027732006,1,72.73,7.27,80.00,2021-01-18
901172527,1,1000040781,1,30.00,6.00,36.00,2021-02-20
906105503,11,2034795002,1,40.00,4.00,44.00,2021-01-02
907082164,11,1000067010,1,51.67,10.33,62.00,2021-02-03
900627407,6,2025376001,1,175.83,35.17,211.00,2021-01-09
900787282,2,2023502002,4,1050.00,210.00,1260.00,2021-01-21
901103540,5,2026176005,4,766.67,153.33,920.00,2021-02-21
906295368,10,2033544001,1,72.73,7.27,80.00,2021-01-07
906511250,12,55417,1,820.83,164.17,985.00,2021-01-17
907475139,4,55193,4,53.33,10.67,64.00,2021-02-28
901044835,6,43459,1,217.50,43.50,261.00,2021-02-10
906727420,2,1000023938,1,552.50,110.50,663.00,2021-01-18
906980003,1,2040656002,4,152.73,15.27,168.00,2021-01-30
907064479,10,2036921002,1,519.17,103.83,623.00,2021-02-03
907388688,10,2037771002,1,56.36,5.64,62.00,2021-02-20
900461403,1,2027807001,1,25.00,5.00,30.00,2021-01-03
900747938,2,2023112005,1,638.18,63.82,702.00,2021-01-23
900773838,5,1000023017,3,17.00,3.00,21.00,2021-01-23
900949243,1,1000021795,3,40.00,8.00,48.00,2021-02-06
901041985,4,105204405,1,80.00,16.00,96.00,2021-02-11
906468389,8,1000075123,1,35.83,7.17,43.00,2021-01-09
900448670,2,1000047604,1,40.00,8.00,48.00,2021-01-02
900563196,6,1000015480,4,300.00,60.00,360.00,2021-01-05
900657528,10,35147,1,18.33,3.67,22.00,2021-01-13
906920327,20,1000015627,3,97.50,19.00,117.00,2021-01-27
907543343,8,57205,1,49.17,9.83,59.00,2021-02-25
900604099,4,1000011053,1,69.17,13.83,83.00,2021-01-15
901018435,2,20404,3,10250.00,2050.00,12300.00,2021-02-08
906408763,7,1000023366,1,0.83,0.17,1.00,2021-01-08
906673951,19,2036085001,1,253.33,50.67,304.00,2021-01-20
906684305,2,2035360003,1,3321.67,664.33,3986.00,2021-01-19
906730950,4,1000045563,1,45.00,9.00,54.00,2021-01-21
906792665,1,7000009745,1,80.83,16.17,97.00,2021-01-21
906876528,1,7000009745,1,80.83,16.17,97.00,2021-01-27
907415252,3,1000052777,1,20.83,4.17,25.00,2021-02-20
900855956,3,560021,4,120.00,24.00,144.00,2021-01-15
906250606,7,54824,1,57.50,11.00,69.00,2021-01-05
906531909,7,31171,1,24.17,4.83,29.00,2021-01-14
901089613,4,1000018616,2,67.27,6.73,74.00,2021-02-28
906847308,1,2030225002,1,795.00,159.00,954.00,2021-01-25
906910706,1,893138,1,73.33,14.67,88.00,2021-01-26
900715660,4,19758,1,432.50,86.50,519.00,2021-01-20
900851366,1,19067,1,55.00,11.00,66.00,2021-01-10
906247224,12,1000067692,4,43.33,8.67,52.00,2021-01-05
900712007,15,105015,1,47.50,9.00,57.00,2021-01-17
900740240,2,1000045369,1,50.00,5.00,55.00,2021-01-21
901224336,2,1000031584,1,59.17,11.83,71.00,2021-02-27
907264617,2,2038898002,1,35.83,7.17,43.00,2021-02-15
900439255,1,107969217,1,30.83,6.17,37.00,2021-01-02
900442354,5,1000005061,1,60.00,12.00,72.00,2021-02-06
900679382,3,2025653016,1,280.00,56.00,336.00,2021-01-17
900739849,1,2026602009,1,76.36,7.64,84.00,2021-01-21
901073500,2,2028170001,1,73.33,14.67,88.00,2021-02-11
901225757,4,108407857,1,74.17,14.83,89.00,2021-02-23
906322914,1,1000065933,4,120.00,12.00,132.00,2021-01-07
906875968,10,1000046393,1,61.67,12.33,74.00,2021-01-26
900567592,3,1000030066,1,57.50,11.00,69.00,2021-01-06
900688429,1,2027264001,1,54.17,10.83,65.00,2021-01-11
900979503,3,2027844005,1,34.17,6.83,41.00,2021-02-07
907072980,2,107919922,4,894.55,89.45,984.00,2021-02-05
900612016,1,19067,1,55.00,11.00,66.00,2021-01-10
900696985,9,2027630002,1,49.17,9.83,59.00,2021-01-13
900798298,1,108388852,1,265.45,26.55,292.00,2021-01-25
901156373,2,106098579,1,60.00,6.00,66.00,2021-02-22
907504463,14,2034472001,1,155.00,31.00,186.00,2021-02-24
900992422,5,2031368003,1,52.50,10.00,63.00,2021-02-01
901057224,2,20404,2,6833.33,1366.67,8200.00,2021-02-12
906500633,20,2037568002,1,324.17,64.83,389.00,2021-01-10
906989711,4,19758,4,1730.00,346.00,2076.00,2021-02-01
900806529,4,1000000983,1,5.00,1.00,6.00,2021-01-04
900859216,1,2486,1,16.67,3.33,20.00,2021-01-28
901206156,3,1000051000,1,81.67,16.33,98.00,2021-02-25
901248170,1,1000051147,2,6.67,1.33,8.00,2021-02-28
906153207,1,1000043029,1,90.00,9.00,99.00,2021-01-03
906707871,2,1000048935,1,36.67,7.33,44.00,2021-01-20
907252215,12,1000076891,1,288.33,57.67,346.00,2021-02-16
900662447,1,2031675002,1,75.45,7.55,83.00,2021-01-17
900749330,4,34428,1,23.33,4.67,28.00,2021-01-17
900819164,16,1000037678,1,20.83,4.17,25.00,2021-01-26
906367352,1,16183,1,208.33,41.67,250.00,2021-01-08
906555901,1,7000009745,1,80.83,16.17,97.00,2021-01-15
906706404,9,1000038675,3,962.50,192.50,1155.00,2021-01-16
907352381,1,17617,1,22.00,4.00,27.00,2021-02-18
907481287,1,1000051999,3,200.00,40.00,240.00,2021-02-24
900677607,9,36207,1,70.83,14.17,85.00,2021-01-12
900699061,6,2025407006,3,130.91,13.09,144.00,2021-01-13
901214836,1,1000050345,3,910.00,182.00,1092.00,2021-02-24
906282442,3,1000052908,1,555.83,111.17,667.00,2021-01-07
907548073,1,106773731,1,48.18,4.82,53.00,2021-02-24
900577088,1,106214584,1,70.00,7.00,77.00,2021-01-09
900582903,1,7000009745,1,80.83,16.17,97.00,2021-01-08
900947339,6,2032699003,4,273.33,54.67,328.00,2021-02-04
906287305,10,1000011786,1,313.33,62.67,376.00,2021-01-06
900469596,1,1000047811,1,385.83,77.17,463.00,2021-01-04
900752569,7,32204,1,65.45,6.55,72.00,2021-01-24
900811927,1,1000027375,1,2.00,0.50,3.00,2021-01-25
900925815,8,55417,1,820.83,164.17,985.00,2021-02-05
900931056,2,2024951004,2,370.00,74.00,444.00,2021-02-01
905999408,1,36204,3,135.00,27.00,162.00,2021-01-01
906552729,2,2037351003,1,34.17,6.83,41.00,2021-01-16
906610654,11,280561,1,62.73,6.27,69.00,2021-01-12
907498877,1,2034421001,1,40.00,4.00,44.00,2021-02-26
907502939,20,70846,4,4120.00,824.00,4944.00,2021-02-24
900775173,2,1000028807,4,250.00,50.00,300.00,2021-01-20
901072327,1,7000009745,1,80.83,16.17,97.00,2021-02-12
905965840,2,20706,1,10.91,1.09,12.00,2021-01-05
906173157,2,32204,1,65.45,6.55,72.00,2021-01-03
906422765,2,1000065318,1,8.33,1.67,10.00,2021-01-08
907204374,1,1000036914,1,27.00,5.00,33.00,2021-02-14
907249041,1,7000009745,1,80.83,16.17,97.00,2021-02-16
907434866,1,107641730,1,20.00,4.00,24.00,2021-02-20
900928851,1,1000042115,2,55.00,11.00,66.00,2021-01-30
901084925,9,107383996,1,54.17,10.83,65.00,2021-02-14
901114920,1,242500,1,44.17,8.83,53.00,2021-02-16
907155849,1,7000009745,1,80.83,16.17,97.00,2021-02-07
907190981,3,1000058835,2,153.33,30.67,184.00,2021-02-13
906534267,2,20776,1,9.17,1.83,11.00,2021-01-12
906778678,8,2036002003,1,589.17,117.83,707.00,2021-01-23
900430188,1,106912745,1,81.67,16.33,98.00,2021-01-03
900488922,2,1000023988,1,302.50,60.50,363.00,2021-01-03
900607486,2,2026862002,1,2.00,0.50,3.00,2021-01-18
901154458,1,1000013358,1,49.17,9.83,59.00,2021-02-16
906884259,12,1000039062,1,46.67,9.33,56.00,2021-01-28
900452893,1,1000046996,1,375.00,75.00,450.00,2021-01-01
900527891,14,106773811,1,274.17,54.83,329.00,2021-01-07
900920510,1,1000050347,1,45.00,9.00,54.00,2021-02-01
900979431,3,1000044860,1,243.33,48.67,292.00,2021-02-04
901056343,5,54824,1,57.50,11.00,69.00,2021-02-13
906301798,3,1000053741,1,29.17,5.83,35.00,2021-01-06
906876769,1,2486,1,16.67,3.33,20.00,2021-01-30
900411774,1,17617,1,22.00,4.00,27.00,2021-01-01
900632398,1,646,1,427.27,42.73,470.00,2021-01-12
900641522,4,2025625009,1,164.17,32.83,197.00,2021-01-11
900946975,7,2028558001,1,174.17,34.83,209.00,2021-02-06
901162155,2,2032814004,1,763.33,152.67,916.00,2021-02-20
906156420,2,1000053734,1,9.17,1.83,11.00,2021-01-06
907105709,15,135479,1,22.73,2.27,25.00,2021-02-02
907249355,1,2037300001,3,107.50,21.00,129.00,2021-02-13
900711212,2,30458,1,24.17,4.83,29.00,2021-01-14
900847034,2,1000035403,1,20.00,4.00,24.00,2021-01-27
900940865,12,1000043157,1,2590.00,518.00,3108.00,2021-02-01
906112001,1,7000009745,1,80.83,16.17,97.00,2021-01-02
907405499,1,1000024363,1,203.64,20.36,224.00,2021-02-27
900391394,1,19657,1,769.17,153.83,923.00,2021-01-01
900590057,9,2022804004,2,310.00,62.00,372.00,2021-01-07
900857132,1,942092,1,81.67,16.33,98.00,2021-01-28
906854260,2,2036274005,1,27.00,5.00,33.00,2021-01-30
907291412,1,2038888007,1,61.67,12.33,74.00,2021-02-13
907392734,1,31171,1,24.17,4.83,29.00,2021-02-19
900464120,5,1000026161,1,21.82,2.18,24.00,2021-02-15
900820218,1,16951,2,43.33,8.67,52.00,2021-01-26
900901532,12,1000038242,2,88.33,17.67,106.00,2021-02-02
901213187,5,1000051271,1,72.50,14.00,87.00,2021-02-28
907486474,1,25927,1,45.00,9.00,54.00,2021-02-26
901014878,3,2026982004,1,599.09,59.91,659.00,2021-02-07
901245762,3,2031469003,3,285.00,57.00,342.00,2021-02-26
901247264,3,2028145003,1,78.33,15.67,94.00,2021-02-28
906489192,10,1000070540,1,30.00,6.00,36.00,2021-01-11
900870946,3,1000013529,1,14.17,2.83,17.00,2021-02-01
906246748,3,1000051200,2,143.33,28.67,172.00,2021-01-04
906483311,7,2034479001,1,2.00,0.50,3.00,2021-01-12
906920327,11,1000013852,1,20.00,4.00,24.00,2021-01-27
907392313,2,1000027070,1,260.83,52.17,313.00,2021-02-22
900607450,2,1000041942,2,790.00,158.00,948.00,2021-01-11
900641522,6,2026094004,1,71.67,14.33,86.00,2021-01-11
900678760,5,1000049037,1,17.00,3.00,21.00,2021-01-19
901201471,3,1000038805,1,161.67,32.33,194.00,2021-02-21
901201504,1,646,1,427.27,42.73,470.00,2021-02-23
900671272,5,2028382006,1,42.73,4.27,47.00,2021-01-13
900716715,1,1000019911,1,26.36,2.64,29.00,2021-01-18
900910056,10,40267,2,98.33,19.67,118.00,2021-02-01
906255513,4,243309,3,550.00,110.00,660.00,2021-01-04
907260291,2,1000027236,1,65.45,6.55,72.00,2021-02-15
901054060,3,1000026390,1,110.83,22.17,133.00,2021-02-13
906610655,2,34869,2,306.67,61.33,368.00,2021-01-15
906897425,2,2036379002,1,35.00,7.00,42.00,2021-01-27
906920328,3,1000065491,1,34.55,3.45,38.00,2021-01-27
900461403,8,2027819006,1,48.18,4.82,53.00,2021-01-03
900693384,1,1000046955,1,80.83,16.17,97.00,2021-01-13
901090090,1,724391,1,45.83,9.17,55.00,2021-02-17
901098714,1,2028152007,1,30.00,6.00,36.00,2021-02-16
906105503,20,2034986006,1,80.83,16.17,97.00,2021-01-02
906468389,1,1000074572,1,35.45,3.55,39.00,2021-01-09
906731867,2,2036381004,1,31.67,6.33,38.00,2021-01-21
906828971,3,2035951003,1,162.73,16.27,179.00,2021-01-22
900736345,7,1000011997,1,441.67,88.33,530.00,2021-01-20
901022454,5,107632489,2,108.33,21.67,130.00,2021-02-07
906237533,1,19067,3,165.00,33.00,198.00,2021-01-05
900524522,1,1000037374,1,473.33,94.67,568.00,2021-01-03
900536993,1,104439667,1,33.33,6.67,40.00,2021-01-03
900587742,7,1000030898,1,36.67,7.33,44.00,2021-01-11
901135002,1,1000024121,1,2999.17,599.83,3599.00,2021-02-17
900672906,12,2025654015,1,27.00,5.00,33.00,2021-01-13
900973263,1,724391,1,45.83,9.17,55.00,2021-02-04
907093267,16,1000042722,1,27.00,5.00,33.00,2021-02-04
907543343,1,19758,3,1297.50,259.50,1557.00,2021-02-25
900947339,4,2026233004,1,41.67,8.33,50.00,2021-02-04
906439595,1,55147,1,75.83,15.17,91.00,2021-01-08
906975773,10,107605552,1,65.83,13.17,79.00,2021-02-08
900699061,4,2024941006,1,36.67,7.33,44.00,2021-01-13
900839176,1,1000043461,1,60.83,12.17,73.00,2021-01-05
900874339,5,2028569002,1,170.83,34.17,205.00,2021-01-29
900901156,12,1000021854,4,146.67,29.33,176.00,2021-01-30
906117547,1,102738575,1,1065.83,213.17,1279.00,2021-01-04
906358198,1,884007,4,270.00,54.00,324.00,2021-01-05
906500633,11,2037516003,3,6021.82,602.18,6624.00,2021-01-10
906765216,1,19758,3,1297.50,259.50,1557.00,2021-01-20
907040503,5,1000055847,4,183.33,36.67,220.00,2021-02-02
906093122,7,1000052537,1,115.83,23.17,139.00,2021-01-03
906793246,2,1000019321,1,22.00,4.00,27.00,2021-01-24
906859415,1,2034489011,1,30.91,3.09,34.00,2021-01-23
901254306,10,2031469006,1,411.67,82.33,494.00,2021-02-25
907588413,2,107937207,1,444.17,88.83,533.00,2021-02-25
900640496,2,1000004062,3,160.00,32.00,192.00,2021-01-11
900758342,1,662668,1,68.33,13.67,82.00,2021-01-19
900767283,14,2026309004,1,305.83,61.17,367.00,2021-01-15
901148018,1,107969217,1,30.83,6.17,37.00,2021-02-16
907012733,4,1000035567,1,5.00,1.00,6.00,2021-02-01
907107147,1,893138,1,73.33,14.67,88.00,2021-02-06
907508551,2,2037080003,1,150.83,30.17,181.00,2021-02-23
900725466,10,1000025093,1,16.67,3.33,20.00,2021-01-16
906151263,10,2034200004,1,55.83,11.17,67.00,2021-01-03
906645836,1,1000050632,1,79.17,15.83,95.00,2021-01-14
906790877,3,1000003605,2,98.33,19.67,118.00,2021-01-20
907559920,2,1000023366,1,0.83,0.17,1.00,2021-02-24
900714564,7,2027893002,1,71.67,14.33,86.00,2021-01-17
900917000,7,1000048392,1,68.33,13.67,82.00,2021-02-03
901256207,2,18452,1,43.33,8.67,52.00,2021-02-27
906312470,2,34428,1,23.33,4.67,28.00,2021-01-06
906478251,1,107766161,1,1220.00,244.00,1464.00,2021-01-09
900893020,2,1000050209,3,10440.00,2088.00,12528.00,2021-01-27
901217379,12,1000048750,1,15.83,3.17,19.00,2021-02-25
906056158,1,2036343001,1,60.00,12.00,72.00,2021-01-02
906408763,9,1000023530,4,276.67,55.33,332.00,2021-01-08
906646162,2,1000017391,1,55.00,11.00,66.00,2021-01-18
907186607,3,1000054888,1,615.83,123.17,739.00,2021-02-10
900605855,2,1000041918,3,15.00,3.00,18.00,2021-01-10
901274304,4,32204,1,65.45,6.55,72.00,2021-02-25
900607449,14,1000044542,1,70.83,14.17,85.00,2021-01-11
900629232,4,20706,1,10.91,1.09,12.00,2021-01-11
900874339,8,2028580005,1,144.17,28.83,173.00,2021-01-29
906145068,1,315545,1,46.36,4.64,51.00,2021-01-05
906213951,1,7000009745,1,80.83,16.17,97.00,2021-01-04
900816401,4,30458,1,24.17,4.83,29.00,2021-01-31
901013628,2,2016497005,4,3193.33,638.67,3832.00,2021-02-08
900545387,3,20703,1,57.50,11.00,69.00,2021-01-09
907550227,1,55481,1,8.18,0.82,9.00,2021-02-24
900750530,1,1000008744,1,41.67,8.33,50.00,2021-01-17
900849315,9,2029988002,1,39.09,3.91,43.00,2021-01-18
900992422,1,106545711,4,73.33,14.67,88.00,2021-02-01
901256207,15,40267,2,98.33,19.67,118.00,2021-02-27
907309863,3,1000073789,1,33.33,6.67,40.00,2021-02-15
900442354,1,43789,3,155.00,31.00,186.00,2021-02-06
906470333,1,1000033274,1,36.67,7.33,44.00,2021-01-09
906581344,2,2035035002,1,23.33,4.67,28.00,2021-01-12
906715345,1,1000075138,1,76.67,15.33,92.00,2021-01-23
906765963,1,1000043254,1,3.33,0.67,4.00,2021-01-19
900402623,3,25977,1,21.67,4.33,26.00,2021-01-11
900572588,6,107632041,1,29.09,2.91,32.00,2021-01-11
901280645,1,1000024679,1,3.64,0.36,4.00,2021-02-26
